traffic_volume,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time
3584.0,None,288.69,0.0,0.0,90.0,Rain,light rain,29-05-2017 13:00
343.0,None,285.76,,0.0,1.0,Clear,sky is clear,02-06-2017 02:00
4465.0,None,271.65,0.0,0.0,90.0,Clouds,overcast clouds,08-12-2012 11:00
4223.0,,295.6,0.0,0.0,75.0,,moderate rain,27-07-2016 18:00
4878.0,None,273.13,0.0,0.0,1.0,Clear,sky is clear,26-03-2013 12:00
6433.0,None,290.4,0.0,0.0,1.0,Clear,sky is clear,13-09-2018 07:00
4740.0,,266.15,0.0,0.0,90.0,Mist,,20-01-2016 13:00
2620.0,None,277.49,0.25,0.0,44.0,Rain,light rain,18-10-2013 05:00
1989.0,None,273.02,0.0,0.0,90.0,Mist,mist,09-12-2012 15:00
2370.0,None,279.74,,0.0,87.0,Rain,light rain,19-10-2012 05:00
6180.0,None,288.92,0.25,0.0,90.0,Rain,light rain,18-09-2015 16:00
3451.0,None,279.15,0.0,0.0,20.0,Clouds,few clouds,19-04-2018 21:00
4148.0,None,,0.0,0.0,20.0,Haze,haze,02-05-2016 18:00
4595.0,None,270.08,0.0,0.0,90.0,Mist,mist,23-02-2018 08:00
568.0,,274.94,0.0,0.0,90.0,Mist,mist,11-01-2018 00:00
5455.0,None,278.72,0.0,0.0,,Clouds,overcast clouds,24-03-2017 13:00
516.0,None,287.15,0.0,0.0,90.0,Mist,mist,
4031.0,None,250.44,0.0,,40.0,Haze,haze,22-01-2013 10:00
4351.0,None,303.15,,0.0,1.0,Clear,sky is clear,12-08-2018 15:00
2942.0,None,,0.0,0.0,40.0,Clouds,scattered clouds,15-01-2016 20:00
1060.0,None,275.68,0.0,0.0,1.0,Clear,sky is clear,27-03-2018 23:00
888.0,,285.87,0.0,0.0,1.0,Clear,sky is clear,29-06-2016 04:00
1128.0,None,290.68,0.0,0.0,1.0,Clear,sky is clear,04-09-2017 06:00
4165.0,None,275.33,0.0,0.0,64.0,Clouds,broken clouds,30-11-2013 12:00
4791.0,None,273.08,0.0,0.0,90.0,Haze,haze,26-02-2013 12:00
2589.0,,290.01,0.0,0.0,40.0,,proximity thunderstorm,13-08-2017 09:00
959.0,None,262.01,0.0,0.0,1.0,,sky is clear,28-11-2015 06:00
6280.0,None,286.55,0.0,0.0,5.0,,sky is clear,17-04-2017 17:00
3847.0,None,273.44,,0.0,1.0,Clear,sky is clear,28-10-2017 19:00
4191.0,None,290.14,0.0,0.0,12.0,Clouds,,25-09-2016 11:00
802.0,None,271.65,,0.0,20.0,,,03-12-2012 04:00
391.0,None,266.51,0.0,0.0,1.0,Clear,sky is clear,10-12-2017 03:00
,None,,0.0,0.0,90.0,Snow,light snow,03-02-2018 22:00
5807.0,,251.29,0.0,0.0,1.0,Mist,mist,05-01-2017 07:00
976.0,None,,0.0,,1.0,Clear,sky is clear,08-04-2018 06:00
4772.0,None,292.68,0.0,0.0,90.0,Clouds,overcast clouds,16-09-2016 12:00
4884.0,None,285.82,2.4,0.0,90.0,Mist,mist,21-04-2016 11:00
2497.0,None,296.15,0.0,0.0,75.0,,thunderstorm with light rain,12-07-2018 21:00
4818.0,None,275.81,0.0,0.0,90.0,Rain,light rain,04-05-2013 15:00
439.0,None,278.88,0.0,0.0,,Clear,sky is clear,10-05-2014 03:00
5335.0,None,277.66,0.0,,90.0,Clouds,overcast clouds,29-03-2017 09:00
389.0,None,260.61,,0.0,90.0,Snow,light snow,09-02-2018 01:00
2251.0,,295.77,0.0,0.0,1.0,Clear,,
4767.0,None,294.04,2.29,0.0,90.0,Rain,,06-09-2016 09:00
3599.0,,278.01,0.0,0.0,90.0,Mist,mist,07-04-2013 18:00
279.0,None,276.65,0.0,0.0,90.0,Mist,mist,09-03-2016 02:00
854.0,None,277.0,0.0,0.0,90.0,Mist,mist,02-05-2017 04:00
2187.0,None,292.42,0.0,0.0,90.0,Drizzle,,16-07-2015 22:00
5544.0,None,271.61,0.0,,20.0,Clouds,few clouds,23-11-2015 08:00
2805.0,None,298.21,0.0,0.0,40.0,Clouds,scattered clouds,02-07-2016 19:00
2147.0,None,296.43,0.0,0.0,1.0,Clear,sky is clear,12-07-2016 22:00
345.0,None,249.35,0.0,0.0,1.0,Clear,sky is clear,
1255.0,None,286.47,0.0,0.0,1.0,Clear,sky is clear,22-05-2014 23:00
2238.0,None,286.04,0.0,0.0,,Clouds,,27-05-2013 10:00
5690.0,,291.31,0.0,0.0,1.0,Clear,sky is clear,06-05-2016 08:00
2634.0,None,287.51,0.0,,,Clear,Sky is Clear,
416.0,None,290.52,0.0,0.0,1.0,Clear,,11-08-2015 01:00
4902.0,None,272.95,,0.0,1.0,Clear,sky is clear,10-01-2013 12:00
2314.0,None,273.27,0.0,0.0,40.0,Rain,light rain,30-01-2017 20:00
4137.0,None,,0.0,0.0,90.0,,light rain,11-06-2017 17:00
5122.0,None,292.57,0.0,0.0,,Clear,sky is clear,16-05-2018 09:00
,None,271.79,0.0,0.0,90.0,Snow,light snow,06-04-2018 00:00
356.0,None,269.11,0.0,0.0,90.0,Clouds,overcast clouds,15-03-2013 03:00
2663.0,None,275.86,0.25,0.0,,Rain,light rain,03-04-2014 05:00
366.0,None,287.41,0.0,0.0,75.0,Rain,,10-05-2013 03:00
2231.0,None,295.78,0.0,0.0,0.0,Clear,Sky is Clear,13-07-2016 22:00
223.0,None,280.151,0.0,0.0,92.0,Rain,moderate rain,26-10-2016 02:00
1468.0,None,286.38,0.0,0.0,0.0,Clear,Sky is Clear,02-10-2016 22:00
5056.0,None,300.51,,0.0,40.0,Rain,light rain,01-09-2018 14:00
3965.0,None,,0.0,0.0,90.0,,overcast clouds,08-02-2014 10:00
2766.0,None,275.55,0.0,0.0,1.0,Clear,sky is clear,22-10-2015 05:00
6615.0,None,,0.0,0.0,59.0,Clouds,broken clouds,30-11-2012 07:00
,None,,0.0,0.0,1.0,Clear,sky is clear,27-01-2014 19:00
2533.0,None,281.6,0.0,0.0,64.0,Mist,mist,16-11-2013 21:00
2809.0,None,273.78,,0.0,90.0,Clouds,overcast clouds,23-02-2017 05:00
5410.0,None,271.35,0.0,0.0,1.0,Haze,haze,18-01-2017 09:00
1630.0,None,290.44,0.51,0.0,75.0,Rain,moderate rain,23-08-2015 00:00
3712.0,None,,0.0,0.0,1.0,Clear,sky is clear,01-10-2015 22:00
,None,295.08,0.0,0.0,90.0,,light rain,26-07-2017 09:00
1089.0,None,260.81,0.0,,1.0,Clear,sky is clear,24-11-2013 07:00
2747.0,None,290.28,0.0,0.0,,Mist,mist,
,None,287.09,0.0,0.0,40.0,Clouds,scattered clouds,
314.0,None,292.22,0.0,0.0,40.0,Clouds,,12-06-2018 02:00
842.0,None,291.89,0.0,,1.0,,sky is clear,17-07-2017 04:00
5915.0,None,,,0.0,90.0,Mist,mist,18-12-2012 17:00
4749.0,,300.53,,0.0,1.0,Clear,sky is clear,19-07-2015 16:00
328.0,None,289.89,0.0,0.0,1.0,Fog,fog,19-07-2017 02:00
4619.0,,274.73,0.64,0.0,,Rain,moderate rain,
1223.0,None,271.93,0.0,0.0,90.0,Mist,mist,21-12-2015 23:00
5536.0,None,288.68,,0.0,40.0,Clouds,scattered clouds,
3654.0,None,285.36,0.0,0.0,90.0,Rain,moderate rain,07-10-2017 09:00
540.0,None,291.22,0.0,0.0,1.0,,sky is clear,16-06-2017 01:00
341.0,None,276.88,0.0,0.0,1.0,Clear,sky is clear,25-04-2018 03:00
351.0,None,292.72,0.0,0.0,75.0,Mist,mist,30-05-2018 01:00
3036.0,None,,0.0,0.0,90.0,,proximity thunderstorm,29-05-2018 19:00
334.0,,275.62,0.0,0.0,1.0,Clear,sky is clear,11-10-2017 03:00
2746.0,None,293.51,0.0,0.0,48.0,Clouds,scattered clouds,28-06-2013 05:00
,None,268.93,0.0,0.0,90.0,Clouds,overcast clouds,25-11-2012 14:00
,None,269.19,0.0,,,,overcast clouds,08-02-2013 23:00
3068.0,None,288.46,0.0,0.0,75.0,Clouds,,22-11-2012 15:00
3203.0,None,274.15,,0.0,,Snow,light snow,03-12-2013 19:00
3093.0,None,288.35,0.0,,24.0,Clouds,few clouds,05-09-2013 05:00
4454.0,None,268.35,0.0,0.0,75.0,Snow,light snow,08-03-2017 10:00
498.0,,264.58,,0.0,90.0,Snow,light snow,31-12-2015 01:00
664.0,None,272.58,0.0,0.0,1.0,Mist,,30-01-2016 02:00
380.0,None,283.27,0.0,0.0,,Clear,sky is clear,
2756.0,,284.89,0.0,0.0,,Clear,sky is clear,13-09-2013 22:00
358.0,None,290.02,0.0,0.0,0.0,Clear,Sky is Clear,19-08-2013 03:00
5948.0,None,295.95,0.0,0.0,1.0,,sky is clear,22-09-2015 15:00
508.0,None,272.22,0.0,0.0,1.0,Clear,sky is clear,06-04-2013 02:00
529.0,None,269.99,0.0,0.0,40.0,Clouds,scattered clouds,15-04-2014 00:00
1713.0,None,,0.0,0.0,1.0,Clear,sky is clear,19-05-2013 22:00
4530.0,None,276.36,0.0,0.0,,Clear,sky is clear,20-01-2018 18:00
3426.0,,295.61,0.89,0.0,0.0,Rain,moderate rain,17-06-2013 19:00
4187.0,None,295.36,0.0,0.0,,Rain,light rain,24-06-2018 10:00
400.0,None,294.97,0.0,0.0,80.0,,,25-08-2013 03:00
,None,280.61,0.0,0.0,64.0,Clouds,broken clouds,13-11-2013 18:00
320.0,None,291.41,0.0,0.0,90.0,Mist,mist,12-06-2017 03:00
4670.0,None,274.72,0.0,0.0,1.0,Clear,sky is clear,24-03-2016 11:00
6154.0,,282.99,0.0,0.0,,Clear,Sky is Clear,08-06-2016 06:00
446.0,None,291.53,0.0,0.0,1.0,Fog,fog,08-08-2015 03:00
3307.0,None,257.01,0.0,,90.0,Haze,haze,15-01-2018 10:00
4417.0,None,252.84,0.0,0.0,40.0,Haze,,02-01-2013 09:00
4317.0,None,262.09,0.0,0.0,1.0,Snow,light snow,03-01-2017 12:00
231.0,None,277.51,0.0,,1.0,,sky is clear,08-04-2014 02:00
,None,295.24,0.0,0.0,90.0,Clouds,overcast clouds,24-07-2016 06:00
4724.0,None,,,0.0,1.0,Clear,sky is clear,21-10-2015 18:00
4788.0,None,274.38,0.0,,90.0,Mist,mist,01-12-2012 18:00
4405.0,None,298.83,0.0,0.0,1.0,Clear,sky is clear,11-09-2016 17:00
1165.0,None,290.7,0.0,0.0,24.0,Clouds,few clouds,14-08-2016 01:00
884.0,None,291.22,0.0,0.0,40.0,Thunderstorm,proximity thunderstorm,08-06-2018 04:00
772.0,None,297.08,0.0,,,Clouds,broken clouds,07-07-2013 02:00
5406.0,None,273.65,0.0,,90.0,Haze,haze,15-12-2015 14:00
4811.0,None,286.53,,0.0,40.0,Clouds,scattered clouds,20-10-2017 09:00
5705.0,None,295.4,0.0,0.0,90.0,Rain,heavy intensity rain,
4348.0,None,300.08,0.0,0.0,75.0,Clouds,broken clouds,09-07-2017 16:00
6037.0,None,251.77,0.0,0.0,,Clouds,broken clouds,01-02-2013 15:00
6368.0,,284.38,0.0,0.0,90.0,Rain,heavy intensity rain,17-11-2015 16:00
4399.0,None,268.68,0.0,0.0,90.0,Haze,haze,17-12-2017 10:00
3258.0,None,256.3,0.0,0.0,64.0,Clouds,broken clouds,04-01-2014 22:00
419.0,None,250.4,0.0,0.0,1.0,Mist,mist,06-01-2017 01:00
,None,271.43,0.0,0.0,75.0,Clouds,broken clouds,29-11-2012 11:00
6467.0,,290.87,0.0,0.0,75.0,Clouds,broken clouds,03-05-2017 17:00
4947.0,None,284.01,0.0,0.0,90.0,Drizzle,drizzle,17-11-2015 14:00
5849.0,None,300.96,,0.0,44.0,Rain,heavy intensity rain,
2666.0,None,278.8,,0.0,75.0,Clouds,broken clouds,
4301.0,None,269.17,0.0,0.05,90.0,Mist,mist,29-12-2015 14:00
900.0,None,272.35,0.0,0.0,1.0,Clear,sky is clear,19-03-2017 06:00
4654.0,None,262.86,0.0,,1.0,Clear,sky is clear,27-12-2012 17:00
2012.0,,274.08,0.0,0.0,90.0,Snow,light snow,26-03-2018 21:00
1657.0,,260.37,0.0,0.0,64.0,Snow,snow,24-12-2013 19:00
3949.0,None,279.1,0.0,0.0,40.0,Clouds,,05-04-2014 22:00
3857.0,None,290.52,1.52,0.0,90.0,Thunderstorm,proximity thunderstorm,20-09-2015 18:00
,None,287.82,0.0,,1.0,,mist,08-07-2017 02:00
,None,286.3,,0.0,,Clouds,,10-05-2016 17:00
1050.0,None,288.67,,0.0,1.0,Mist,mist,28-08-2016 01:00
664.0,,,0.0,0.0,90.0,Clouds,overcast clouds,24-12-2012 00:00
3289.0,None,,0.0,0.0,90.0,Snow,light snow,26-12-2015 12:00
4913.0,None,,0.0,0.0,20.0,Clouds,few clouds,23-07-2014 10:00
5473.0,None,288.08,0.0,0.0,1.0,Clear,sky is clear,05-08-2015 07:00
2941.0,None,274.69,0.0,0.0,1.0,Clear,sky is clear,27-03-2013 20:00
482.0,None,276.29,0.0,,1.0,,sky is clear,18-11-2012 05:00
1441.0,None,267.28,0.0,0.0,90.0,Snow,light snow,09-12-2017 06:00
488.0,None,,0.0,0.0,1.0,Clear,sky is clear,11-02-2018 02:00
,None,278.04,0.0,0.0,64.0,Clouds,broken clouds,13-11-2013 21:00
391.0,,,0.0,0.0,88.0,Clouds,overcast clouds,15-10-2016 03:00
5233.0,None,290.3,0.51,0.0,92.0,Rain,light rain,31-07-2013 09:00
3008.0,,276.55,0.0,0.0,90.0,Haze,haze,20-11-2013 21:00
773.0,None,298.07,0.0,,75.0,Clouds,broken clouds,21-07-2014 00:00
2702.0,None,271.38,,,90.0,Mist,mist,02-04-2018 21:00
,None,294.64,0.0,0.0,1.0,Clear,sky is clear,24-07-2016 23:00
2645.0,None,259.56,0.0,0.0,64.0,Clouds,broken clouds,
5082.0,None,289.88,0.0,0.0,1.0,Clear,sky is clear,30-04-2013 12:00
551.0,None,,,0.0,90.0,Mist,mist,13-04-2013 02:00
330.0,None,290.67,0.0,0.0,0.0,Clear,Sky is Clear,22-07-2013 03:00
2971.0,None,260.8,0.0,0.0,1.0,Clear,sky is clear,13-02-2014 20:00
326.0,None,276.15,0.0,0.0,90.0,,,30-10-2017 03:00
,None,,0.0,0.0,75.0,Clouds,broken clouds,
,None,296.69,0.0,0.0,1.0,Clear,sky is clear,22-08-2016 11:00
2432.0,None,258.8,,0.0,75.0,Clouds,,03-02-2014 20:00
4784.0,None,291.55,0.0,0.0,90.0,Rain,moderate rain,29-06-2017 09:00
2999.0,None,272.86,0.0,0.0,90.0,Snow,heavy snow,13-04-2013 21:00
,,275.28,0.0,0.0,90.0,Drizzle,,10-03-2013 12:00
5725.0,,,0.0,0.0,90.0,,overcast clouds,13-02-2014 08:00
5784.0,None,274.42,0.0,0.0,1.0,Clear,sky is clear,19-12-2017 06:00
,None,279.62,0.0,0.0,1.0,Clear,sky is clear,10-10-2017 21:00
,None,267.775,,0.0,0.0,Clear,Sky is Clear,15-02-2017 21:00
5171.0,None,275.03,0.0,0.0,90.0,Rain,light rain,10-04-2013 09:00
1807.0,None,277.21,0.0,,90.0,Mist,mist,12-01-2013 23:00
4289.0,None,264.57,0.0,0.0,1.0,Clear,sky is clear,30-01-2014 15:00
1613.0,None,273.35,0.0,0.0,90.0,Snow,snow,14-02-2013 23:00
894.0,None,290.14,0.0,0.0,1.0,Fog,fog,29-06-2015 04:00
,None,275.66,0.0,0.0,90.0,Drizzle,light intensity drizzle,12-01-2013 12:00
4606.0,None,295.93,0.0,,75.0,Clouds,broken clouds,06-08-2018 12:00
2209.0,None,282.67,0.0,0.0,1.0,Clear,sky is clear,11-09-2015 22:00
409.0,None,286.71,0.0,0.0,90.0,Mist,mist,15-04-2017 03:00
2503.0,None,287.55,0.0,0.0,90.0,Clouds,overcast clouds,10-05-2013 05:00
6199.0,None,296.19,0.0,0.0,,Clouds,broken clouds,09-08-2013 16:00
2420.0,None,264.82,0.0,0.0,75.0,Clouds,broken clouds,23-12-2017 20:00
933.0,None,264.16,0.0,0.0,75.0,Snow,heavy snow,01-01-2013 02:00
5240.0,,298.15,0.0,0.0,75.0,Haze,haze,04-08-2014 13:00
565.0,None,285.63,0.0,0.0,40.0,Clouds,scattered clouds,23-09-2018 02:00
416.0,None,249.08,0.0,0.0,,Clear,sky is clear,24-12-2013 01:00
395.0,None,293.08,0.0,,1.0,Clear,sky is clear,07-07-2014 03:00
4859.0,None,274.82,0.0,0.0,1.0,Clear,sky is clear,02-04-2016 17:00
4880.0,None,275.04,0.0,0.0,90.0,,overcast clouds,17-04-2013 11:00
,,263.53,0.0,0.0,,Snow,light snow,02-01-2018 21:00
338.0,None,267.61,,0.0,90.0,Snow,,03-02-2016 03:00
5339.0,None,286.77,2.03,0.0,,Thunderstorm,proximity thunderstorm,03-10-2013 12:00
442.0,,276.542,0.0,,0.0,Clear,Sky is Clear,
5658.0,None,290.77,0.0,0.0,75.0,Clouds,broken clouds,18-07-2014 08:00
5670.0,None,271.34,0.0,0.0,,Clear,sky is clear,
1018.0,None,286.87,0.0,0.0,1.0,,sky is clear,
3403.0,None,271.41,0.0,0.0,90.0,Mist,mist,03-04-2018 10:00
6020.0,None,291.56,0.0,0.0,20.0,Clouds,few clouds,02-05-2016 16:00
3384.0,,296.65,0.0,0.0,40.0,Clouds,scattered clouds,03-08-2015 19:00
999.0,None,282.29,0.0,0.0,1.0,Clear,sky is clear,13-03-2016 01:00
6123.0,,279.55,0.0,0.0,90.0,Clouds,overcast clouds,
3210.0,None,287.89,0.0,0.0,5.0,,sky is clear,07-10-2017 20:00
721.0,None,287.1,,0.0,92.0,,proximity thunderstorm,05-10-2013 01:00
5418.0,None,266.68,0.0,0.0,90.0,Mist,mist,
674.0,None,269.36,0.0,0.0,,Snow,light snow,15-04-2018 08:00
3784.0,None,288.05,0.0,0.0,,Clear,sky is clear,25-05-2013 11:00
6208.0,None,252.01,0.0,0.0,1.0,Clear,sky is clear,07-02-2014 07:00
255.0,None,284.68,0.64,0.0,1.0,Rain,light rain,20-05-2014 02:00
3553.0,None,266.02,0.0,0.0,20.0,Clouds,few clouds,21-03-2013 19:00
329.0,None,,0.0,0.0,1.0,Mist,mist,
,,275.58,0.0,0.0,90.0,Mist,mist,27-03-2016 09:00
2885.0,None,261.29,0.0,0.0,90.0,Snow,light snow,13-02-2018 05:00
5296.0,None,282.34,0.0,,90.0,Haze,haze,13-04-2017 13:00
,None,267.64,0.0,0.0,1.0,Clear,sky is clear,22-03-2013 13:00
902.0,None,,0.0,0.0,1.0,Clear,sky is clear,26-02-2018 04:00
5256.0,None,294.69,0.0,0.0,20.0,Clouds,few clouds,05-06-2018 12:00
2681.0,None,,0.0,0.0,,Rain,light rain,14-05-2018 20:00
2087.0,None,257.35,0.25,0.0,90.0,Mist,,08-12-2013 09:00
,None,290.72,0.0,0.0,90.0,,light intensity drizzle,21-08-2018 06:00
3532.0,None,,0.0,0.0,1.0,Clear,sky is clear,10-06-2014 19:00
5436.0,None,291.37,0.0,,75.0,Clouds,,22-07-2015 07:00
4968.0,None,255.01,,0.0,40.0,Clouds,scattered clouds,05-01-2018 13:00
6239.0,,282.06,0.76,,90.0,Rain,moderate rain,10-05-2016 07:00
3991.0,None,252.63,0.0,0.0,5.0,Clear,sky is clear,02-01-2014 11:00
740.0,None,278.083,0.0,0.0,0.0,Clear,Sky is Clear,14-10-2016 04:00
,None,,0.0,,80.0,Rain,light rain,15-07-2016 01:00
1722.0,None,277.08,0.0,,75.0,,haze,18-11-2012 08:00
,None,288.6,0.0,0.0,90.0,Clouds,,07-09-2017 11:00
382.0,None,291.8,,0.0,1.0,Clear,sky is clear,07-07-2018 03:00
3585.0,,267.28,0.0,0.0,,Mist,mist,19-02-2018 17:00
6065.0,None,300.99,0.0,0.0,32.0,Clouds,scattered clouds,20-06-2013 17:00
4673.0,None,300.44,0.0,,1.0,,sky is clear,30-07-2017 13:00
1143.0,None,260.01,0.0,0.0,75.0,Clouds,broken clouds,11-03-2017 06:00
,None,273.94,0.0,0.0,90.0,Snow,heavy snow,23-03-2016 16:00
4505.0,None,296.36,0.0,0.0,32.0,Clouds,scattered clouds,21-07-2013 12:00
5720.0,None,270.09,0.0,0.0,,Mist,,25-01-2018 15:00
6292.0,None,275.89,0.0,0.0,1.0,Clear,sky is clear,21-11-2016 16:00
,None,259.3,0.0,0.0,64.0,Snow,light snow,10-12-2013 06:00
3244.0,None,294.93,0.0,,1.0,Clear,sky is clear,21-08-2015 21:00
2578.0,,300.22,0.0,0.0,75.0,Clouds,broken clouds,17-07-2017 21:00
295.0,None,291.15,0.0,0.0,1.0,Haze,,08-08-2018 02:00
6181.0,None,274.91,0.0,0.0,99.0,Clear,sky is clear,
575.0,None,291.02,0.0,0.0,,Rain,light rain,21-10-2017 02:00
4789.0,None,292.09,0.0,0.0,90.0,Rain,proximity shower rain,17-05-2017 13:00
788.0,None,,0.0,0.0,1.0,Rain,light rain,21-10-2017 05:00
2574.0,None,274.55,0.0,0.0,,Snow,light snow,17-03-2016 22:00
2264.0,None,278.08,0.0,0.0,,Clouds,broken clouds,25-11-2015 22:00
7107.0,,273.09,0.0,0.0,40.0,,scattered clouds,
5568.0,None,291.86,0.0,0.0,1.0,Clear,sky is clear,31-08-2017 12:00
5871.0,None,296.29,,0.0,40.0,,scattered clouds,23-08-2017 15:00
353.0,,286.25,3.05,,90.0,Rain,,08-10-2015 03:00
4108.0,None,273.11,0.0,0.0,90.0,Mist,mist,16-03-2013 10:00
374.0,,253.13,0.0,0.0,1.0,Clear,sky is clear,06-12-2013 01:00
1115.0,None,289.69,0.0,,0.0,Clear,Sky is Clear,13-08-2016 07:00
2032.0,,268.14,0.0,0.0,1.0,Clear,sky is clear,19-12-2016 21:00
6366.0,None,300.45,0.0,0.0,1.0,Clear,sky is clear,17-05-2013 16:00
1388.0,,295.59,0.0,0.0,40.0,Clouds,scattered clouds,14-06-2018 23:00
,None,297.34,0.0,0.0,90.0,Drizzle,,05-09-2016 17:00
3205.0,None,291.65,0.0,0.0,90.0,Thunderstorm,proximity thunderstorm,09-08-2017 19:00
670.0,None,286.24,0.25,0.0,1.0,Rain,light rain,30-08-2018 00:00
3047.0,,291.51,0.0,0.0,90.0,Fog,fog,06-08-2018 05:00
3463.0,None,,0.0,0.0,75.0,Clouds,broken clouds,23-07-2017 10:00
658.0,None,,0.0,0.0,1.0,Clear,sky is clear,25-03-2018 02:00
359.0,None,291.55,0.0,0.0,1.0,Mist,mist,31-08-2015 03:00
372.0,None,290.16,0.0,,1.0,Clear,sky is clear,06-07-2018 02:00
4314.0,None,257.39,0.0,0.0,75.0,Clouds,broken clouds,04-02-2014 10:00
3244.0,None,252.77,0.0,0.0,75.0,Clouds,broken clouds,01-03-2014 21:00
4369.0,None,294.47,0.0,0.0,76.0,Rain,moderate rain,11-08-2016 10:00
1716.0,None,294.13,2.08,0.0,,Rain,,26-05-2014 22:00
3556.0,,291.47,0.0,0.0,75.0,Rain,,28-05-2016 18:00
439.0,None,290.95,0.0,0.0,1.0,Clear,sky is clear,
5130.0,None,270.68,0.0,0.0,90.0,Snow,light snow,20-03-2018 09:00
4871.0,,282.5,0.0,0.0,75.0,Clouds,broken clouds,26-11-2017 14:00
2490.0,,292.55,0.0,0.0,1.0,Clear,sky is clear,
4403.0,None,260.59,0.0,0.0,100.0,Clouds,overcast clouds,31-01-2013 10:00
5226.0,None,280.73,,0.0,90.0,Clouds,overcast clouds,06-11-2015 13:00
4001.0,None,283.15,0.25,0.0,92.0,Rain,light rain,27-09-2016 18:00
5308.0,None,275.86,0.0,0.0,90.0,Mist,mist,
432.0,None,296.35,0.0,,,Clear,sky is clear,03-08-2016 01:00
4373.0,None,296.5,0.0,0.0,40.0,Clouds,scattered clouds,15-07-2015 11:00
324.0,None,278.36,0.0,0.0,1.0,Clear,,14-05-2013 01:00
969.0,None,293.22,0.0,0.0,1.0,Clear,sky is clear,
,None,301.33,0.0,0.0,0.0,Clear,Sky is Clear,16-07-2013 20:00
5591.0,None,294.27,0.0,0.0,75.0,Clouds,broken clouds,12-07-2016 08:00
3973.0,None,299.12,,0.0,,,sky is clear,
3708.0,None,255.85,,0.0,20.0,Clouds,few clouds,
6021.0,None,271.75,0.0,0.0,90.0,,overcast clouds,
2525.0,None,248.85,0.0,0.0,1.0,Clear,sky is clear,13-01-2017 05:00
5905.0,None,279.07,0.0,,1.0,Mist,mist,24-04-2018 08:00
388.0,None,289.4,,0.0,0.0,Rain,light rain,08-08-2013 03:00
5099.0,None,291.245,0.0,,88.0,,light rain,15-07-2016 14:00
3040.0,None,295.95,0.0,0.0,24.0,Clouds,few clouds,18-07-2013 05:00
483.0,None,247.82,0.0,0.0,1.0,Mist,mist,06-01-2018 02:00
320.0,None,291.41,0.0,0.0,90.0,Fog,fog,12-06-2017 03:00
318.0,None,293.27,0.0,0.0,1.0,Clear,sky is clear,17-06-2017 00:00
4370.0,None,268.48,0.0,0.0,90.0,Snow,light snow,13-12-2017 18:00
6420.0,None,291.02,0.0,0.0,,Haze,haze,31-05-2018 07:00
784.0,None,270.47,,0.0,6.0,Clear,sky is clear,30-11-2012 04:00
2631.0,None,294.93,0.0,0.0,1.0,,sky is clear,29-06-2016 21:00
1936.0,None,298.01,0.0,0.0,75.0,Rain,moderate rain,28-05-2018 22:00
3479.0,None,285.64,0.0,0.0,1.0,Clear,sky is clear,25-10-2013 21:00
2670.0,None,263.0,0.0,0.0,1.0,Mist,mist,02-03-2018 05:00
5831.0,None,276.0,0.0,0.0,1.0,Clear,sky is clear,26-03-2013 17:00
5608.0,None,273.34,0.0,0.0,90.0,,overcast clouds,02-12-2016 14:00
4373.0,None,255.73,0.0,0.0,1.0,Clear,sky is clear,10-02-2014 12:00
4674.0,None,295.06,0.0,0.0,75.0,Clouds,broken clouds,24-07-2015 09:00
5670.0,None,255.72,0.0,0.0,64.0,Clouds,broken clouds,21-01-2014 15:00
4493.0,None,268.49,0.0,0.0,,,sky is clear,05-02-2017 16:00
4962.0,None,290.99,0.25,0.0,12.0,Rain,light rain,12-06-2013 09:00
5281.0,None,288.61,0.0,0.0,20.0,Clouds,few clouds,
929.0,None,282.14,,0.0,1.0,Clear,sky is clear,08-04-2017 01:00
3600.0,None,,0.0,0.0,88.0,Clouds,overcast clouds,10-07-2014 19:00
826.0,None,288.86,0.0,0.0,40.0,Rain,light rain,20-06-2017 04:00
331.0,None,254.95,0.0,0.0,1.0,Snow,light snow,12-01-2016 03:00
6705.0,None,274.37,0.0,0.0,1.0,Clear,sky is clear,07-11-2017 16:00
4554.0,None,271.23,,0.0,64.0,Clouds,broken clouds,11-01-2014 12:00
1616.0,None,274.94,0.0,0.0,90.0,,light rain,16-12-2012 08:00
2801.0,None,294.25,0.0,0.0,,Clear,sky is clear,08-06-2016 21:00
2150.0,None,296.22,0.0,0.0,48.0,Clouds,scattered clouds,29-08-2013 22:00
6270.0,None,291.71,0.0,0.0,0.0,Clear,Sky is Clear,17-06-2016 07:00
4301.0,,262.36,0.0,0.0,1.0,Clear,,19-12-2016 10:00
4566.0,None,274.08,,0.0,,Snow,,23-12-2016 15:00
6367.0,None,294.54,0.0,0.0,40.0,Clouds,scattered clouds,07-06-2016 17:00
328.0,None,270.06,,0.0,1.0,,sky is clear,18-04-2014 02:00
2107.0,None,289.35,,0.0,,Mist,mist,14-05-2018 22:00
4477.0,None,285.36,0.0,0.0,75.0,Clouds,,02-11-2015 10:00
4624.0,None,,0.0,0.0,75.0,Clouds,broken clouds,17-06-2017 12:00
3.0,None,293.91,0.0,0.0,1.0,Clear,sky is clear,08-09-2016 02:00
485.0,None,272.95,,0.0,90.0,Snow,light snow,03-01-2017 01:00
